date,temperature,temperature_avg,temperature_max,temperature_min,rainfall,humidity,wind_speed,month,season,heat_index,NDVI,NDBI,NDWI,LST,rainfall_anomaly,uhi_score,aqi,temp_class,rain_class,aqi_class,human_risk,flood_risk,dengue_risk,heatwave_risk
2019-01-21,21.09,21.09,32.45,11.1,0.0,46.58,2.5,1,Winter,20.47081111111111,0.3012977069122544,0.3041465664795559,0.34063798916154286,23.1958827279187,-0.18133064516129033,2.311950464621502,77.28074469941419,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-01-22,21.51,21.51,32.08,13.57,0.0,49.54,1.38,1,Winter,21.01010000000001,0.24209782948297126,0.2666352838143091,0.3016105018618793,23.664467177829813,-0.18133064516129033,2.414326624826762,73.09092535803977,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-01-23,22.62,22.62,31.98,15.47,0.0,54.38,1.6,1,Winter,22.357477777777778,0.25236348716407736,0.2712644949633784,0.3182887649944118,24.741798865833044,-0.18133064516129033,2.3275945819005255,83.95706614803161,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-01-24,23.27,23.27,31.95,16.5,0.0,54.09,2.15,1,Winter,23.064905555555555,0.200133813482529,0.30215574123678524,0.3555196232959067,25.64709783079248,-0.18133064516129033,2.927249636868925,101.53656175958545,Very Hot,No Rain,Poor,Moderate,Low,Low,Low
2019-01-25,24.02,24.02,31.85,17.33,0.0,57.45,2.91,1,Winter,23.97763888888888,0.2309466046416186,0.3103302570167532,0.330254756418649,26.383429336530938,-0.18133064516129033,2.9315207048425425,84.92452617664888,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-01-26,24.74,24.74,31.51,18.9,0.0,59.07,2.52,1,Winter,24.811938888888882,0.2538822906398453,0.2901318554831384,0.3181988737493431,26.95171409487214,-0.18133064516129033,2.56264315492984,93.66263849517371,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-01-27,23.85,23.85,30.46,19.2,0.67,64.32,2.56,1,Winter,23.970022222222223,0.2110552247902194,0.26416334163696303,0.30297243597271395,26.083192379855085,0.4886693548387097,2.5933609058717684,104.57823315661719,Very Hot,Light,Poor,Moderate,Low,Low,Low
2019-01-28,23.08,23.08,30.53,18.85,8.05,66.06,2.34,1,Winter,23.16845555555555,0.2805894306420985,0.31576710001058994,0.3144184427139353,25.34543954405575,7.86866935483871,2.7259632934302718,76.74035021171468,Very Hot,Moderate,Moderate,Low,Low,Low,Low
2019-01-29,21.44,21.44,27.89,17.12,1.81,67.19,2.75,1,Winter,21.3939611111111,0.2500376458528418,0.27044252383938466,0.31068160241144155,23.576077278021234,1.6286693548387097,2.367422078090618,74.9280917727081,Hot,Light,Moderate,Low,Low,Low,Low
2019-01-30,21.44,21.44,29.68,15.8,0.0,59.51,2.61,1,Winter,21.193427777777774,0.2608507187572353,0.2739675199389139,0.31996979402651304,23.547330752383097,-0.18133064516129033,2.295758654785926,90.88570739309398,Hot,No Rain,Moderate,Low,Low,Low,Low
2019-01-31,20.89,20.89,30.28,13.11,0.0,55.22,2.73,1,Winter,20.476411111111112,0.2500002685719711,0.2861620810208132,0.35886997516232944,23.032504636644656,-0.18133064516129033,2.3551902850362887,78.65649558402912,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-01,21.46,21.46,30.05,15.03,0.0,58.57,2.29,2,Winter,21.190883333333336,0.33588973645781284,0.30797488757286595,0.32954335186123196,23.497890200699043,-0.15584070796460175,2.1695002998670225,80.66940262517748,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-02,22.51,22.51,30.98,15.71,0.0,55.15,2.35,2,Winter,22.256583333333335,0.27058759713417235,0.29537156757794003,0.2957068079185631,24.731534834609338,-0.15584070796460175,2.615036562940478,68.56969962267897,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-03,23.25,23.25,31.79,15.99,0.0,55.21,2.34,2,Winter,23.072149999999993,0.23404011748654352,0.28746757900651443,0.3892450787917935,25.401349924385254,-0.15584070796460175,2.347194850115815,98.13337819331014,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-04,24.19,24.19,32.95,16.98,0.0,54.52,3.08,2,Winter,24.088133333333328,0.29984907192361165,0.28833919354212595,0.3457989557343549,26.213450318338264,-0.15584070796460175,2.0933707117777596,78.64195821152376,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-05,23.45,23.45,31.49,16.44,0.0,54.81,2.78,2,Winter,23.281705555555547,0.22833047225101424,0.2807832640355824,0.2939916979846049,25.727937356447963,-0.15584070796460175,2.728906485774752,87.24545582816975,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-06,24.28,24.28,33.26,15.51,0.0,48.04,2.35,2,Winter,24.017933333333335,0.27837022582516646,0.29004651126133313,0.3229445321827753,26.410705080557005,-0.15584070796460175,2.3687626707986764,74.165917380002,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-07,25.01,25.01,33.67,16.6,0.0,51.73,2.66,2,Winter,24.91728333333333,0.20247154566420789,0.23446791860150257,0.33952659148485254,27.065635068787614,-0.15584070796460175,2.102912460488244,89.89635406498115,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-08,25.99,25.99,34.06,17.8,0.0,51.21,1.82,2,Winter,25.98170555555555,0.22457348828855495,0.27466106573674365,0.3873377627989213,28.10857821961967,-0.15584070796460175,2.255559503962637,79.83349690291205,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-09,25.92,25.92,32.92,19.99,5.85,55.73,1.84,2,Winter,26.02272777777778,0.2896501432554193,0.2843437948285021,0.3119566262522339,28.004833604997902,5.694159292035398,2.265113511847539,76.83858877773648,Very Hot,Moderate,Moderate,Low,Low,Low,Low
2019-02-10,22.89,22.89,26.94,20.59,11.56,77.58,2.27,2,Winter,23.260255555555556,0.33172633029983933,0.2592817464948489,0.3922658369652938,24.602830986126786,11.404159292035398,1.2833821259903384,76.51269273424234,Hot,Moderate,Moderate,Low,Low,Moderate,Low
2019-02-11,23.8,23.8,30.34,18.82,0.02,66.81,3.7,2,Winter,23.980038888888885,0.311917889841649,0.2869538197206081,0.4049999774245549,25.691515462941265,-0.13584070796460176,1.7244745290658678,89.96977834138907,Very Hot,No Rain,Moderate,Low,Low,Moderate,Low
2019-02-12,23.04,23.04,31.55,16.36,0.0,60.17,3.95,2,Winter,22.970661111111102,0.3018723101164116,0.27631951802224985,0.34415575546314753,24.99974702656729,-0.15584070796460175,1.9303466638902025,79.03490397918884,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-13,22.92,22.92,32.0,15.59,0.0,58.2,3.38,2,Winter,22.78722222222222,0.2953813706543749,0.3115985625696788,0.35468997604957764,25.059813736810906,-0.15584070796460175,2.3870068266021027,61.4225779652176,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-14,23.71,23.71,32.55,14.37,0.0,57.93,3.08,2,Winter,23.649172222222223,0.2541717303371401,0.30831435505386745,0.33192610719417154,25.99116742346666,-0.15584070796460175,2.735217020966523,120.14386841370299,Very Hot,No Rain,Poor,Moderate,Low,Low,Low
2019-02-15,24.88,24.88,32.77,17.09,0.0,58.93,1.58,2,Winter,24.962283333333332,0.2807254527061852,0.27161549975587307,0.3569115503829755,26.860533815086345,-0.15584070796460175,1.9598213511596634,110.2974406101126,Very Hot,No Rain,Poor,Moderate,Low,Low,Low
2019-02-16,25.62,25.62,32.95,18.91,0.0,55.77,1.88,2,Winter,25.693772222222215,0.2897976430164075,0.27728492119179954,0.3619176853850967,27.59415514883213,-0.15584070796460175,1.947490890145605,96.8102444982905,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-17,25.73,25.73,33.75,19.12,0.0,49.13,2.02,2,Winter,25.641394444444447,0.3429192779176621,0.27866894381904894,0.3828048845578557,27.52037955850547,-0.15584070796460175,1.499639343713647,78.01508543720794,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-18,25.46,25.46,34.78,17.63,0.0,35.37,1.19,2,Winter,24.985105555555556,0.31794664013489615,0.2718701294291268,0.39572088874599803,27.271929393621946,-0.15584070796460175,1.5279412022773806,89.25618089395563,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-19,27.0,27.0,34.82,20.03,0.01,55.5,3.14,2,Winter,27.768661808777892,0.2442335945623043,0.28351044971250633,0.34058788729211986,29.173969633937443,-0.14584070796460175,2.443355191511916,76.91938013987142,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-20,26.0,26.0,34.81,19.42,0.0,52.57,3.74,2,Winter,26.02821666666667,0.3172829389288178,0.2663509227600234,0.30401101730398944,27.923889271057682,-0.15584070796460175,1.8735318455106291,94.94421494886907,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-21,24.59,24.59,33.48,17.12,0.0,50.06,3.57,2,Winter,24.411677777777772,0.2924621201854289,0.25964892397112455,0.362393425852482,26.467268120520615,-0.15584070796460175,1.6974307539904498,83.72263658764582,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-22,24.11,24.11,34.57,14.7,0.0,38.78,3.44,2,Winter,23.589144444444443,0.28224772998929143,0.2912088020302049,0.3718368951298285,26.161545477488406,-0.15584070796460175,2.136714288383395,72.59977645054421,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-02-23,24.77,24.77,35.53,15.43,0.0,29.76,3.35,2,Winter,24.079622222222227,0.32734867010943036,0.29133153251599264,0.37051329986132053,26.688841702459694,-0.15584070796460175,1.8285593825659525,76.29074042230812,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-02-24,25.2,25.2,35.67,15.47,0.0,32.28,3.27,2,Winter,24.61842222222223,0.34202498328735825,0.26552231632612017,0.35323057180549794,26.97169077406028,-0.15584070796460175,1.4680776561033169,94.93806578611829,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-02-25,25.26,25.26,36.24,14.85,0.0,32.77,2.09,2,Winter,24.697216666666673,0.33853480416906695,0.29611639775372683,0.3667733322206873,27.174817577930405,-0.15584070796460175,1.8292895466218884,106.44073606399824,Heat-wave-like,No Rain,Poor,Moderate,Low,Low,Low
2019-02-26,25.89,25.89,35.48,15.75,0.0,37.6,1.67,2,Winter,25.516333333333332,0.27522738668720764,0.2686316008750241,0.4074633442505674,27.796280827937647,-0.15584070796460175,1.7320340554373055,107.28949491683846,Heat-wave-like,No Rain,Poor,Moderate,Low,Low,Low
2019-02-27,27.58,27.58,35.77,18.98,0.0,44.95,1.95,2,Winter,27.62738598753129,0.27767756684520745,0.2845569742846837,0.3610674096842599,29.628151056361403,-0.15584070796460175,2.130694354205265,97.23153346931274,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-02-28,27.18,27.18,34.86,21.42,0.0,37.1,1.9,2,Winter,26.849320633904384,0.2964742200991248,0.2947661922270242,0.3356297164806767,29.26096372611673,-0.15584070796460175,2.2463072340943957,85.39291417905272,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-03-01,28.17,28.17,36.12,20.07,0.01,49.33,2.1,3,Summer,28.579516300870562,0.3190440794492826,0.2793949738353332,0.331840219333274,30.112082301828913,-0.32995967741935484,1.9055451167146242,48.05926764744106,Heat-wave-like,No Rain,Good,Low,Low,Low,Low
2019-03-02,27.78,27.78,35.28,21.68,0.08,51.76,3.4,3,Summer,28.355258003799737,0.26828890167541486,0.28818533641854044,0.34187366003889885,29.903249487008107,-0.25995967741935483,2.329955591538074,85.67166467940801,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-03,27.36,27.36,34.43,20.14,0.0,50.39,2.06,3,Summer,27.79567027565638,0.27856193581676636,0.27070426641002376,0.39607142962414993,29.28372838016359,-0.33995967741935484,1.7869004793042667,87.30804219595372,Very Hot,No Rain,Moderate,Low,Low,Low,Low
2019-03-04,28.5,28.5,36.16,19.82,0.0,45.33,1.94,3,Summer,28.571679530354206,0.246338275909789,0.2764636014982943,0.3414702094834448,30.631097865536937,-0.33995967741935484,2.333042945433801,89.97999243421572,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-05,30.15,30.15,37.03,22.14,0.0,34.61,1.47,3,Summer,29.286016866911254,0.2431927681571765,0.2762945302441539,0.34637540043360954,32.28233124609882,-0.33995967741935484,2.330790214122519,90.94820373893056,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-06,29.71,29.71,37.19,22.12,0.0,29.14,1.62,3,Summer,28.430071817076396,0.3134984037837969,0.26656158976227573,0.33249982364114167,31.60356300199828,-0.33995967741935484,1.7745626340378706,72.80990976282904,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-07,29.69,29.69,38.97,21.89,0.0,23.99,1.43,3,Summer,28.13451421323956,0.33252840099997877,0.27681806506391593,0.3799387314924897,31.50659702508091,-0.33995967741935484,1.5612117471148532,96.27807029881234,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-08,29.33,29.33,37.49,21.65,0.0,34.2,1.71,3,Summer,28.443185153237508,0.2825396457446883,0.2521248706204526,0.405764348411571,31.13435889325084,-0.33995967741935484,1.4739062300009969,95.88232107644663,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-09,29.17,29.17,35.57,22.17,0.01,44.65,2.73,3,Summer,29.251277763132048,0.32020365142622087,0.27115923255144214,0.36050300686755704,31.024430698177213,-0.32995967741935484,1.6613809322811934,92.28200968423975,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-10,29.63,29.63,36.49,22.51,0.0,42.87,2.68,3,Summer,29.589171018331765,0.2977372608766672,0.27487224111934594,0.34946780249817816,31.586947719219463,-0.33995967741935484,1.9165731971730282,95.99735746209763,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-11,28.86,28.86,36.35,22.83,0.0,38.47,3.5,3,Summer,28.337838657508534,0.25080080858882065,0.2753887644550832,0.33908810037984244,30.97590924593919,-0.33995967741935484,2.2985518260850446,88.92533076454835,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-12,27.44,27.44,35.99,19.35,0.0,36.17,3.08,3,Summer,26.990627406584426,0.2629088461927945,0.275653045974326,0.24867079633642764,29.656532496788607,-0.33995967741935484,2.6241090908027536,78.40588474896327,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-13,26.95,26.95,35.76,18.5,0.0,30.31,3.59,3,Summer,26.400456858227756,0.3040512798263089,0.2788882444025177,0.3425237566977753,28.918501747487,-0.33995967741935484,1.9558313133085803,80.00365113680678,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-14,27.01,27.01,36.21,18.06,0.0,29.49,3.66,3,Summer,26.40613418182848,0.2489660886311517,0.2886299473255492,0.3241942232491061,29.21996013586063,-0.33995967741935484,2.5505526901930984,82.44758620386774,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-15,27.0,27.0,36.04,18.52,0.0,30.3,3.37,3,Summer,26.43127570445779,0.30498252795349023,0.2957413073343854,0.33301949228905253,29.06422971437788,-0.33995967741935484,2.2111715843718454,83.48210079310415,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-16,26.5,26.5,36.07,16.89,0.0,34.67,3.34,3,Summer,26.11082777777777,0.15852892135685892,0.2683042259167312,0.29882536494671963,28.917696318092997,-0.33995967741935484,3.0335383451592515,95.07292830601045,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-17,26.16,26.16,36.06,15.99,0.0,36.41,2.61,3,Summer,25.78226111111111,0.27898658765313283,0.2583423846029954,0.30863552439991804,28.1517988734557,-0.33995967741935484,2.016685026467378,92.43071877481346,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-18,27.1,27.1,36.19,18.13,0.0,46.42,2.5,3,Summer,27.29236758572387,0.253266647388336,0.2612432005796242,0.30783848267413555,29.184658336721913,-0.33995967741935484,2.238021903783154,110.42653481544669,Heat-wave-like,No Rain,Poor,Moderate,Low,Low,Low
2019-03-19,28.42,28.42,36.57,19.17,0.0,45.32,2.53,3,Summer,28.485515403134134,0.23975474273369463,0.27123034741849134,0.35081792029142195,30.530660628454243,-0.33995967741935484,2.269030675993128,112.2348390167414,Heat-wave-like,No Rain,Poor,Moderate,Low,Low,Low
2019-03-20,28.45,28.45,36.08,21.17,0.0,42.4,3.42,3,Summer,28.26302631150374,0.25343162717874257,0.27366541627930285,0.30880643567113797,30.59482254635358,-0.33995967741935484,2.3940000608596192,82.89911412656224,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-21,28.18,28.18,36.31,19.85,0.0,37.47,2.43,3,Summer,27.650620420920056,0.1806350879889687,0.2661400708084458,0.3826336558171401,30.39484460634961,-0.33995967741935484,2.4735238534098833,40.60128430880902,Heat-wave-like,No Rain,Good,Low,Low,Low,Low
2019-03-22,28.47,28.47,37.06,19.08,0.0,38.41,2.09,3,Summer,27.96982703667554,0.24251148392568705,0.25666990004350193,0.3330797187242973,30.526195470354004,-0.33995967741935484,2.1402695788263815,102.05562225535787,Heat-wave-like,No Rain,Poor,Moderate,Low,Low,Low
2019-03-23,29.53,29.53,37.68,20.56,0.0,40.52,2.07,3,Summer,29.21641861148269,0.2626989400029111,0.2717898251054646,0.2818833663539742,31.678027255987633,-0.33995967741935484,2.425899997757782,80.98924015976286,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-24,30.09,30.09,38.51,22.39,0.0,31.9,3.01,3,Summer,28.984993740701572,0.3019262915659531,0.28326567916205153,0.31629745735628745,32.12610333507797,-0.33995967741935484,2.1456312300417095,73.80257200141968,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-25,29.12,29.12,38.07,20.56,0.0,35.09,3.2,3,Summer,28.316248064863885,0.2320605423604223,0.2907105303850402,0.3006035924891537,31.426465636110205,-0.33995967741935484,2.8020969322813745,78.72581453614937,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-26,28.71,28.71,37.4,20.28,0.0,35.38,3.13,3,Summer,27.967711800112863,0.2219027238987384,0.26996638504405024,0.25432237205924546,31.012640195435168,-0.33995967741935484,2.8117932640148786,78.0244158253386,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-27,28.8,28.8,38.06,20.35,0.0,30.99,2.97,3,Summer,27.765094972634287,0.2326385034745412,0.2725660392014182,0.36813797435725987,30.91270772404758,-0.33995967741935484,2.258268100688979,91.36100366655475,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-28,29.07,29.07,39.11,19.36,0.0,32.74,3.01,3,Summer,28.10320227785916,0.28223907411957255,0.26331943044074846,0.3412481224204463,31.028007746214357,-0.33995967741935484,1.9118625260007147,64.40536567030829,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-29,29.96,29.96,38.98,20.24,0.0,25.75,2.13,3,Summer,28.447633390644764,0.26170628883808894,0.27943409493325405,0.33615006569082556,32.06782650961577,-0.33995967741935484,2.28802391665697,74.49014053545123,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-30,29.76,29.76,38.18,21.4,0.0,28.82,2.69,3,Summer,28.45392530233927,0.23165839286815362,0.2647282845845654,0.3251159559628373,31.90099231037411,-0.33995967741935484,2.3568371476895056,89.1215258363016,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-03-31,29.99,29.99,38.4,21.37,0.0,28.85,2.14,3,Summer,28.662559310732515,0.2681443601589675,0.29031630063834163,0.2786779344776884,32.219131520998275,-0.33995967741935484,2.6430506820360735,95.06379227932855,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-04-01,30.39,30.39,38.46,21.74,0.0,26.92,2.72,4,Summer,28.899641044320667,0.25341771422718146,0.24785440314518603,0.30550687042872154,32.4107585674013,-1.2958333333333334,2.0734023243679,91.93668267558998,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-04-02,30.11,30.11,38.27,21.01,0.0,33.38,2.6,4,Summer,29.131664500550308,0.2839225746686511,0.2735266658958557,0.345268807858905,32.10796239368497,-1.2958333333333334,2.0146789986004983,75.6345055535103,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-04-03,29.93,29.93,37.9,21.75,0.01,35.5,3.42,4,Summer,29.142706957220454,0.22546814171429264,0.28541993210545136,0.28849416833729413,32.24795398287844,-1.2858333333333334,2.8339583678530005,70.76062909429848,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-04-04,28.76,28.76,37.44,19.6,0.0,34.85,3.26,4,Summer,27.97504947467999,0.2385718248690781,0.2833090212938051,0.24407768974324484,31.094713097246927,-1.2958333333333334,2.9146648988913197,76.92538927819932,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-04-05,29.49,29.49,38.17,20.39,0.0,39.08,2.74,4,Summer,29.027633755124594,0.23631621464037447,0.32847460595164896,0.3132175889973414,31.953598002341106,-1.2958333333333334,3.2064772244007775,89.21917602980417,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-04-06,29.47,29.47,38.13,20.82,0.0,32.64,2.86,4,Summer,28.45537375233078,0.19881697681537583,0.2862964004422224,0.3157780426099431,31.83136400785007,-1.2958333333333334,2.9091331762965176,102.9829686741724,Heat-wave-like,No Rain,Poor,Moderate,Low,Low,Low
2019-04-07,29.43,29.43,37.2,21.16,0.0,33.61,2.74,4,Summer,28.491199206143342,0.26040420969726014,0.26192701725684386,0.3240976717232105,31.472275949607624,-1.2958333333333334,2.123782233703704,59.866887105199496,Heat-wave-like,No Rain,Moderate,Low,Low,Low,Low
2019-04-08,29.83,29.83,38.3,20.72,0.59,42.81,2.63,4,Summer,29.820909808487514,0.2603369345262961,0.2782816435523967,0.342778636228513,31.926229459840325,-0.7058333333333334,2.2527989614687773,81.65592666004656,Heat-wave-like,Light,Moderate,Low,Low,Low,Low
